match_id,snapshot_time,time_norm,current_home_score,current_away_score,red_card_diff,shots_recent_5min,passes_recent_5min,pressures_recent_5min,momentum,final_goal_diff,final_result
9636,70,0.7608695652173914,2,0,0,3,70,17,1.0,3,H
9636,75,0.8152173913043478,2,0,0,0,77,13,0.5,3,H
9636,80,0.8695652173913043,3,0,0,2,66,17,1.0,3,H
9636,85,0.9239130434782609,3,0,0,2,85,23,0.0,3,H
9636,90,0.9782608695652174,3,0,0,2,50,24,1.0,3,H
9609,0,0.0,0,0,0,0,19,6,0.5,5,H
9609,5,0.05434782608695652,0,0,0,1,100,37,0.0,5,H
9609,10,0.10869565217391304,0,0,0,1,70,25,0.0,5,H
9609,15,0.16304347826086957,0,0,0,0,67,12,0.5,5,H
9609,20,0.21739130434782608,1,0,0,1,61,18,1.0,5,H
9609,25,0.2717391304347826,1,0,0,3,59,25,0.6666666666666666,5,H
9609,30,0.32608695652173914,1,0,0,3,64,25,0.3333333333333333,5,H
9609,35,0.3804347826086957,1,0,0,0,85,25,0.5,5,H
9609,40,0.43478260869565216,2,0,0,2,54,15,1.0,5,H
9609,45,0.4891304347826087,2,0,0,1,75,19,0.0,5,H
9609,50,0.5434782608695652,2,0,0,1,88,19,0.0,5,H
9609,55,0.5978260869565217,3,0,0,2,84,21,1.0,5,H
9609,60,0.6521739130434783,4,1,0,2,75,24,0.5,5,H
9609,65,0.7065217391304348,5,1,0,2,62,20,0.5,5,H
9609,70,0.7608695652173914,5,1,0,1,68,22,1.0,5,H
9609,75,0.8152173913043478,5,1,0,1,56,22,1.0,5,H
9609,80,0.8695652173913043,5,1,0,1,59,22,1.0,5,H
9609,85,0.9239130434782609,5,1,0,3,65,21,0.3333333333333333,5,H
9609,90,0.9782608695652174,6,1,0,5,55,18,0.2,5,H
9575,0,0.0,0,0,0,0,22,7,0.5,2,H
9575,5,0.053763440860215055,0,0,0,2,93,41,1.0,2,H
9575,10,0.10752688172043011,0,0,0,0,88,34,0.5,2,H
9575,15,0.16129032258064516,0,0,0,1,63,29,1.0,2,H
9575,20,0.21505376344086022,0,0,0,2,84,29,1.0,2,H
9575,25,0.26881720430107525,0,0,0,1,92,36,1.0,2,H
9575,30,0.3225806451612903,0,0,0,2,86,32,0.5,2,H
9575,35,0.3763440860215054,0,0,0,1,62,24,1.0,2,H
9575,40,0.43010752688172044,1,0,0,1,54,29,1.0,2,H
9575,45,0.4838709677419355,1,0,0,0,105,28,0.5,2,H
9575,50,0.5376344086021505,1,0,0,0,84,34,0.5,2,H
9575,55,0.5913978494623656,1,0,0,0,74,23,0.5,2,H
9575,60,0.6451612903225806,1,0,0,1,89,39,1.0,2,H
9575,65,0.6989247311827957,1,0,0,0,81,32,0.5,2,H
9575,70,0.7526881720430108,1,0,0,2,63,23,1.0,2,H
9575,75,0.8064516129032258,1,0,0,1,62,27,1.0,2,H
9575,80,0.8602150537634409,1,0,0,2,62,31,1.0,2,H
9575,85,0.9139784946236559,1,0,0,4,64,33,1.0,2,H
9575,90,0.967741935483871,1,0,0,1,72,28,0.0,2,H
9928,0,0.0,0,0,0,0,19,4,0.5,4,H
9928,5,0.053763440860215055,0,0,0,0,101,40,0.5,4,H
9928,10,0.10752688172043011,1,0,0,3,83,35,1.0,4,H
9928,15,0.16129032258064516,2,0,0,4,60,22,0.75,4,H
9928,20,0.21505376344086022,2,0,0,2,88,27,1.0,4,H
9928,25,0.26881720430107525,2,0,0,1,100,39,1.0,4,H
9928,30,0.3225806451612903,2,0,0,2,86,25,1.0,4,H
9928,35,0.3763440860215054,2,0,0,1,71,21,0.0,4,H
9928,40,0.43010752688172044,2,0,0,2,81,30,0.0,4,H
9928,45,0.4838709677419355,3,0,0,4,74,30,0.25,4,H
9928,50,0.5376344086021505,3,0,0,1,95,36,0.0,4,H
9928,55,0.5913978494623656,3,1,0,3,71,28,0.0,4,H
9928,60,0.6451612903225806,3,1,0,3,55,10,0.3333333333333333,4,H
9928,65,0.6989247311827957,3,1,0,1,73,14,0.0,4,H
9928,70,0.7526881720430108,3,1,0,1,82,14,0.0,4,H
9928,75,0.8064516129032258,3,1,0,3,68,13,0.3333333333333333,4,H
9928,80,0.8602150537634409,3,1,0,0,95,17,0.5,4,H
9928,85,0.9139784946236559,3,1,0,2,55,15,0.5,4,H
9928,90,0.967741935483871,4,1,0,2,53,12,0.5,4,H
9736,0,0.0,0,0,0,0,17,6,0.5,-3,A
9736,5,0.053763440860215055,0,0,0,2,79,49,1.0,-3,A
9736,10,0.10752688172043011,0,0,0,0,81,47,0.5,-3,A
9736,15,0.16129032258064516,0,0,0,0,58,31,0.5,-3,A
9736,20,0.21505376344086022,0,0,0,1,70,36,1.0,-3,A
9736,25,0.26881720430107525,0,0,0,1,67,37,1.0,-3,A
9736,30,0.3225806451612903,0,0,0,3,72,37,0.3333333333333333,-3,A
9736,35,0.3763440860215054,0,0,0,4,72,33,0.75,-3,A
9736,40,0.43010752688172044,0,0,0,2,67,39,0.5,-3,A
9736,45,0.4838709677419355,0,0,0,3,80,34,0.6666666666666666,-3,A
9736,50,0.5376344086021505,0,0,0,2,101,56,0.5,-3,A
9736,55,0.5913978494623656,0,1,0,2,81,35,0.0,-3,A
9736,60,0.6451612903225806,0,1,0,1,51,18,0.0,-3,A
9736,65,0.6989247311827957,0,2,0,5,53,27,0.0,-3,A
9736,70,0.7526881720430108,0,2,0,1,102,36,0.0,-3,A
9736,75,0.8064516129032258,0,2,0,0,74,26,0.5,-3,A
9736,80,0.8602150537634409,0,2,0,3,48,18,0.6666666666666666,-3,A
9736,85,0.9139784946236559,0,2,0,2,75,25,0.5,-3,A
9736,90,0.967741935483871,0,2,0,3,65,32,0.3333333333333333,-3,A
9742,0,0.0,0,0,0,0,19,3,0.5,3,H
9742,5,0.053763440860215055,0,0,0,2,75,17,0.0,3,H
9742,10,0.10752688172043011,0,0,0,0,55,25,0.5,3,H
9742,15,0.16129032258064516,1,0,0,4,78,26,0.75,3,H
9742,20,0.21505376344086022,1,0,0,2,66,23,0.0,3,H
9742,25,0.26881720430107525,1,0,0,2,76,27,1.0,3,H
9742,30,0.3225806451612903,1,0,0,0,64,27,0.5,3,H
9742,35,0.3763440860215054,1,0,0,1,32,12,1.0,3,H
9742,40,0.43010752688172044,2,0,0,3,45,17,1.0,3,H
9742,45,0.4838709677419355,2,0,0,4,90,30,0.75,3,H
9742,50,0.5376344086021505,2,0,0,1,74,27,0.0,3,H
9742,55,0.5913978494623656,2,0,0,0,78,28,0.5,3,H
9742,60,0.6451612903225806,2,0,0,1,74,15,1.0,3,H
9742,65,0.6989247311827957,2,0,0,2,72,20,0.0,3,H
9742,70,0.7526881720430108,2,0,0,0,60,17,0.5,3,H
9742,75,0.8064516129032258,2,0,0,3,75,31,0.6666666666666666,3,H
9742,80,0.8602150537634409,2,0,0,1,64,33,1.0,3,H
9742,85,0.9139784946236559,2,0,0,0,67,28,0.5,3,H
9742,90,0.967741935483871,2,0,0,0,59,17,0.5,3,H
9765,0,0.0,0,0,0,0,21,10,0.5,-5,A
9765,5,0.05434782608695652,0,0,0,1,90,42,1.0,-5,A
9765,10,0.10869565217391304,0,0,0,2,77,18,1.0,-5,A
9765,15,0.16304347826086957,0,0,0,2,94,34,0.5,-5,A
9765,20,0.21739130434782608,0,0,0,0,83,22,0.5,-5,A
9765,25,0.2717391304347826,0,0,0,1,48,16,0.0,-5,A
9765,30,0.32608695652173914,0,0,0,2,48,14,0.0,-5,A
9765,35,0.3804347826086957,0,0,0,1,80,27,0.0,-5,A
9765,40,0.43478260869565216,0,0,0,0,45,14,0.5,-5,A
9765,45,0.4891304347826087,0,0,0,2,70,33,0.5,-5,A
9765,50,0.5434782608695652,0,0,0,2,104,48,0.5,-5,A
9765,55,0.5978260869565217,0,0,0,1,75,24,1.0,-5,A
9765,60,0.6521739130434783,0,1,0,3,61,22,0.6666666666666666,-5,A
9765,65,0.7065217391304348,0,2,0,2,65,21,0.5,-5,A
9765,70,0.7608695652173914,0,3,0,1,76,28,0.0,-5,A
9765,75,0.8152173913043478,0,3,0,1,67,24,0.0,-5,A
9765,80,0.8695652173913043,0,4,0,3,61,14,0.3333333333333333,-5,A
9765,85,0.9239130434782609,0,4,0,3,73,26,0.3333333333333333,-5,A
9765,90,0.9782608695652174,0,5,0,2,61,26,0.0,-5,A
9661,0,0.0,0,0,0,0,19,5,0.5,-2,A
9661,5,0.053763440860215055,0,0,0,1,92,22,0.0,-2,A
9661,10,0.10752688172043011,0,0,0,1,78,34,0.0,-2,A
9661,15,0.16129032258064516,0,0,0,2,68,28,0.5,-2,A
9661,20,0.21505376344086022,0,0,0,5,65,25,0.6,-2,A
9661,25,0.26881720430107525,0,0,0,3,81,22,0.0,-2,A
9661,30,0.3225806451612903,0,0,0,1,66,19,0.0,-2,A
9661,35,0.3763440860215054,0,1,0,2,78,21,0.0,-2,A
9661,40,0.43010752688172044,0,1,0,4,59,18,0.25,-2,A
9661,45,0.4838709677419355,0,1,0,4,48,17,0.75,-2,A
9661,50,0.5376344086021505,0,1,0,2,72,27,0.5,-2,A
9661,55,0.5913978494623656,0,1,0,2,67,16,1.0,-2,A
9661,60,0.6451612903225806,0,1,0,1,50,21,0.0,-2,A
9661,65,0.6989247311827957,0,1,0,3,55,20,0.3333333333333333,-2,A
9661,70,0.7526881720430108,0,1,0,3,80,22,0.6666666666666666,-2,A
9661,75,0.8064516129032258,0,1,0,2,61,27,1.0,-2,A
9661,80,0.8602150537634409,0,1,0,3,43,17,1.0,-2,A
9661,85,0.9139784946236559,0,1,0,1,34,13,1.0,-2,A
9661,90,0.967741935483871,0,1,0,2,59,31,0.5,-2,A
9592,0,0.0,0,0,0,0,18,4,0.5,5,H
9592,5,0.053763440860215055,0,0,0,1,79,25,1.0,5,H
9592,10,0.10752688172043011,0,0,0,0,75,33,0.5,5,H
9592,15,0.16129032258064516,0,0,0,0,78,22,0.5,5,H
9592,20,0.21505376344086022,0,0,0,1,78,22,1.0,5,H
9592,25,0.26881720430107525,1,0,0,1,74,36,1.0,5,H
9592,30,0.3225806451612903,1,0,0,5,44,21,1.0,5,H
9592,35,0.3763440860215054,2,0,0,5,52,28,0.8,5,H
9592,40,0.43010752688172044,2,0,0,3,44,14,0.6666666666666666,5,H
9592,45,0.4838709677419355,2,0,0,1,71,26,0.0,5,H
9592,50,0.5376344086021505,2,0,0,2,76,30,1.0,5,H
9592,55,0.5913978494623656,2,0,0,3,70,23,0.6666666666666666,5,H
9592,60,0.6451612903225806,2,0,0,1,63,11,0.0,5,H
9592,65,0.6989247311827957,2,0,0,1,69,16,0.0,5,H
9592,70,0.7526881720430108,3,0,0,1,70,19,1.0,5,H
9592,75,0.8064516129032258,3,0,0,0,55,21,0.5,5,H
9592,80,0.8602150537634409,3,0,0,3,61,20,0.3333333333333333,5,H
9592,85,0.9139784946236559,3,0,0,4,43,23,0.75,5,H
9592,90,0.967741935483871,5,0,0,4,39,11,0.75,5,H
9870,0,0.0,0,0,0,0,22,2,0.5,2,H
9870,5,0.053763440860215055,0,0,0,0,89,24,0.5,2,H
9870,10,0.10752688172043011,0,0,0,2,86,21,0.5,2,H
9870,15,0.16129032258064516,0,0,0,3,81,21,0.6666666666666666,2,H
9870,20,0.21505376344086022,0,0,0,3,77,17,1.0,2,H
9870,25,0.26881720430107525,0,0,0,1,60,25,1.0,2,H
9870,30,0.3225806451612903,1,0,0,3,55,17,0.3333333333333333,2,H
9870,35,0.3763440860215054,2,0,0,2,52,14,0.5,2,H
9870,40,0.43010752688172044,2,0,0,0,72,20,0.5,2,H
9870,45,0.4838709677419355,2,0,0,1,82,19,0.0,2,H
9870,50,0.5376344086021505,2,0,0,1,79,20,0.0,2,H
9870,55,0.5913978494623656,2,0,0,1,67,21,0.0,2,H
9870,60,0.6451612903225806,2,0,0,0,69,17,0.5,2,H
9870,65,0.6989247311827957,2,0,0,0,74,21,0.5,2,H
9870,70,0.7526881720430108,2,1,0,3,64,22,0.3333333333333333,2,H
9870,75,0.8064516129032258,2,1,0,1,71,16,1.0,2,H
9870,80,0.8602150537634409,2,1,0,1,54,11,1.0,2,H
9870,85,0.9139784946236559,2,1,0,2,62,15,0.5,2,H
9870,90,0.967741935483871,3,1,0,2,63,8,0.5,2,H
9783,0,0.0,0,0,0,0,16,5,0.5,0,D
9783,5,0.053763440860215055,0,0,0,2,74,26,0.5,0,D
9783,10,0.10752688172043011,0,0,0,1,86,15,0.0,0,D
9783,15,0.16129032258064516,0,0,0,2,77,16,0.0,0,D
9783,20,0.21505376344086022,0,0,0,1,71,21,0.0,0,D
9783,25,0.26881720430107525,0,0,0,2,32,15,0.0,0,D
9783,30,0.3225806451612903,0,0,0,2,70,20,0.0,0,D
9783,35,0.3763440860215054,0,0,0,3,56,17,0.6666666666666666,0,D
9783,40,0.43010752688172044,0,0,0,1,50,12,0.0,0,D
9783,45,0.4838709677419355,0,0,0,2,55,18,0.0,0,D
9783,50,0.5376344086021505,0,0,0,1,68,25,0.0,0,D
9783,55,0.5913978494623656,0,0,0,1,70,26,0.0,0,D
9783,60,0.6451612903225806,0,0,0,2,52,17,0.5,0,D
9783,65,0.6989247311827957,1,0,0,3,49,23,0.6666666666666666,0,D
9783,70,0.7526881720430108,1,0,0,1,57,19,1.0,0,D
9783,75,0.8064516129032258,1,0,0,0,58,17,0.5,0,D
9783,80,0.8602150537634409,1,0,0,1,52,13,0.0,0,D
9783,85,0.9139784946236559,1,1,0,2,19,6,0.0,0,D
9783,90,0.967741935483871,1,1,0,0,57,27,0.5,0,D
9700,0,0.0,0,0,0,0,12,2,0.5,0,D
9700,5,0.05263157894736842,0,0,0,0,50,15,0.5,0,D
9700,10,0.10526315789473684,0,0,0,1,93,23,1.0,0,D
9700,15,0.15789473684210525,0,0,0,2,106,19,0.5,0,D
9700,20,0.21052631578947367,0,1,0,4,70,7,0.25,0,D
9700,25,0.2631578947368421,1,1,0,1,77,14,1.0,0,D
9700,30,0.3157894736842105,1,1,0,4,74,18,1.0,0,D
9700,35,0.3684210526315789,1,1,0,5,100,29,1.0,0,D
9700,40,0.42105263157894735,1,1,0,1,81,22,1.0,0,D
9700,45,0.47368421052631576,1,1,0,3,99,26,0.3333333333333333,0,D
9700,50,0.5263157894736842,1,1,0,1,110,39,1.0,0,D
9700,55,0.5789473684210527,1,1,0,0,89,29,0.5,0,D
9700,60,0.631578947368421,1,1,0,0,91,30,0.5,0,D
9700,65,0.6842105263157895,2,1,0,6,76,13,1.0,0,D
9700,70,0.7368421052631579,2,2,0,3,58,15,0.3333333333333333,0,D
9700,75,0.7894736842105263,2,2,0,3,50,12,0.6666666666666666,0,D
9700,80,0.8421052631578947,2,2,0,1,54,9,0.0,0,D
9700,85,0.8947368421052632,2,2,0,3,57,14,0.6666666666666666,0,D
9700,90,0.9473684210526315,2,2,0,1,38,18,0.0,0,D
9700,95,1.0,2,2,0,2,41,25,1.0,0,D
9860,0,0.0,0,0,0,0,19,0,0.5,0,D
9860,5,0.05434782608695652,0,0,0,1,91,30,0.0,0,D
9860,10,0.10869565217391304,0,0,0,2,79,17,0.5,0,D
9860,15,0.16304347826086957,0,0,0,3,71,21,1.0,0,D
9860,20,0.21739130434782608,0,0,0,5,75,19,0.6,0,D
9860,25,0.2717391304347826,0,0,0,4,64,13,0.75,0,D
9860,30,0.32608695652173914,0,0,0,0,60,18,0.5,0,D
9860,35,0.3804347826086957,1,0,0,2,66,22,0.5,0,D
9860,40,0.43478260869565216,1,0,0,3,73,15,0.6666666666666666,0,D
9860,45,0.4891304347826087,1,0,0,3,64,17,0.3333333333333333,0,D
9860,50,0.5434782608695652,2,0,0,2,83,26,1.0,0,D
9860,55,0.5978260869565217,2,0,0,4,61,16,0.5,0,D
9860,60,0.6521739130434783,2,0,0,2,68,24,0.0,0,D
9860,65,0.7065217391304348,2,0,0,3,81,30,0.6666666666666666,0,D
9860,70,0.7608695652173914,2,0,0,3,82,15,0.6666666666666666,0,D
9860,75,0.8152173913043478,2,0,0,3,84,6,0.6666666666666666,0,D
9860,80,0.8695652173913043,2,0,0,3,79,10,0.6666666666666666,0,D
9860,85,0.9239130434782609,2,0,0,2,48,11,0.5,0,D
9860,90,0.9782608695652174,2,2,0,5,58,11,0.0,0,D
9695,0,0.0,0,0,0,0,25,3,0.5,0,D
9695,5,0.05319148936170213,0,0,0,1,106,19,0.0,0,D
9695,10,0.10638297872340426,0,0,0,2,66,17,0.5,0,D
9695,15,0.1595744680851064,0,0,0,0,101,35,0.5,0,D
9695,20,0.2127659574468085,0,0,0,0,76,26,0.5,0,D
9695,25,0.26595744680851063,0,0,0,0,70,20,0.5,0,D
9695,30,0.3191489361702128,0,0,0,2,81,20,0.5,0,D
9695,35,0.3723404255319149,0,0,0,1,71,15,0.0,0,D
9695,40,0.425531914893617,0,0,0,1,99,18,0.0,0,D
9695,45,0.4787234042553192,0,0,0,4,74,20,0.5,0,D
9695,50,0.5319148936170213,0,0,0,1,60,13,1.0,0,D
9695,55,0.5851063829787234,0,0,0,3,77,23,0.3333333333333333,0,D
9695,60,0.6382978723404256,1,0,0,1,61,16,1.0,0,D
9695,65,0.6914893617021277,1,0,0,0,67,25,0.5,0,D
9695,70,0.7446808510638298,1,0,0,1,97,32,1.0,0,D
9695,75,0.7978723404255319,1,0,0,2,67,32,0.5,0,D
9695,80,0.851063829787234,1,0,0,1,63,22,0.0,0,D
9695,85,0.9042553191489362,1,1,0,1,60,18,0.0,0,D
9695,90,0.9574468085106383,1,1,0,1,48,20,0.0,0,D
9794,0,0.0,0,0,0,0,16,5,0.5,0,D
9794,5,0.053763440860215055,0,0,0,0,94,28,0.5,0,D
9794,10,0.10752688172043011,0,0,0,0,94,24,0.5,0,D
9794,15,0.16129032258064516,0,0,0,0,78,24,0.5,0,D
9794,20,0.21505376344086022,0,0,0,0,64,22,0.5,0,D
9794,25,0.26881720430107525,0,0,0,2,70,11,1.0,0,D
9794,30,0.3225806451612903,0,0,0,0,105,20,0.5,0,D
9794,35,0.3763440860215054,0,0,0,0,69,17,0.5,0,D
9794,40,0.43010752688172044,0,0,0,2,69,14,0.0,0,D
9794,45,0.4838709677419355,0,0,0,0,67,15,0.5,0,D
9794,50,0.5376344086021505,0,0,0,2,70,15,0.5,0,D
9794,55,0.5913978494623656,0,0,0,3,47,9,0.3333333333333333,0,D
9794,60,0.6451612903225806,0,0,0,3,62,12,0.6666666666666666,0,D
9794,65,0.6989247311827957,0,0,0,3,50,9,0.0,0,D
9794,70,0.7526881720430108,0,0,0,2,63,16,0.5,0,D
9794,75,0.8064516129032258,0,0,0,2,64,15,1.0,0,D
9794,80,0.8602150537634409,0,0,0,5,66,13,1.0,0,D
9794,85,0.9139784946236559,0,0,0,0,71,15,0.5,0,D
9794,90,0.967741935483871,0,0,0,1,68,13,1.0,0,D
